2024-01-07 15:47:20,347 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2024-01-08 11:39:36,884 | INFO  | Page File: C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2024-01-08 11:39:36,888 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | main
2024-01-08 11:39:36,892 | INFO  | Page File: C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2024-01-08 11:39:36,984 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2024-01-08 11:39:36,985 | INFO  | PListStore:[C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2024-01-08 11:39:36,985 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2024-01-08 11:39:36,985 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2024-01-08 11:39:37,122 | INFO  | Apache ActiveMQ 6.0.1 (localhost, ID:LAPTOP-L10PJ9D0-55760-1704710376991-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2024-01-08 11:39:37,176 | INFO  | Listening for connections at: tcp://LAPTOP-L10PJ9D0:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-08 11:39:37,176 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2024-01-08 11:39:37,179 | INFO  | Listening for connections at: amqp://LAPTOP-L10PJ9D0:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-08 11:39:37,179 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2024-01-08 11:39:37,182 | INFO  | Listening for connections at: stomp://LAPTOP-L10PJ9D0:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-08 11:39:37,182 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2024-01-08 11:39:37,184 | INFO  | Listening for connections at: mqtt://LAPTOP-L10PJ9D0:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-08 11:39:37,184 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2024-01-08 11:39:37,186 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2024-01-08 11:39:37,221 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2024-01-08 11:39:37,294 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@6f76c2cc{/,null,STARTING} has uncovered HTTP methods for the following paths: [/] | org.eclipse.jetty.security.SecurityHandler | main
2024-01-08 11:39:37,352 | INFO  | Listening for connections at ws://LAPTOP-L10PJ9D0:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2024-01-08 11:39:37,352 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2024-01-08 11:39:37,352 | INFO  | Apache ActiveMQ 6.0.1 (localhost, ID:LAPTOP-L10PJ9D0-55760-1704710376991-0:1) started | org.apache.activemq.broker.BrokerService | main
2024-01-08 11:39:37,352 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2024-01-08 11:39:37,911 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2024-01-08 11:39:37,911 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2024-01-08 12:51:43,970 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2024-01-08 12:51:43,980 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2024-01-08 12:51:44,017 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | main
2024-01-08 12:51:44,017 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2024-01-08 12:51:44,143 | INFO  | Page File: C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2024-01-08 12:51:44,149 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | main
2024-01-08 12:51:44,155 | INFO  | Page File: C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2024-01-08 12:51:44,292 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2024-01-08 12:51:44,293 | INFO  | PListStore:[C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2024-01-08 12:51:44,293 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2024-01-08 12:51:44,293 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2024-01-08 12:51:44,447 | INFO  | Apache ActiveMQ 6.0.1 (localhost, ID:LAPTOP-L10PJ9D0-55624-1704714704302-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2024-01-08 12:51:44,570 | INFO  | Listening for connections at: tcp://LAPTOP-L10PJ9D0:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-08 12:51:44,571 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2024-01-08 12:51:44,576 | INFO  | Listening for connections at: amqp://LAPTOP-L10PJ9D0:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-08 12:51:44,577 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2024-01-08 12:51:44,582 | INFO  | Listening for connections at: stomp://LAPTOP-L10PJ9D0:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-08 12:51:44,584 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2024-01-08 12:51:44,589 | INFO  | Listening for connections at: mqtt://LAPTOP-L10PJ9D0:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-08 12:51:44,590 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2024-01-08 12:51:44,597 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2024-01-08 12:51:44,671 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2024-01-08 12:51:44,927 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@6f76c2cc{/,null,STARTING} has uncovered HTTP methods for the following paths: [/] | org.eclipse.jetty.security.SecurityHandler | main
2024-01-08 12:51:45,068 | INFO  | Listening for connections at ws://LAPTOP-L10PJ9D0:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2024-01-08 12:51:45,069 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2024-01-08 12:51:45,069 | INFO  | Apache ActiveMQ 6.0.1 (localhost, ID:LAPTOP-L10PJ9D0-55624-1704714704302-0:1) started | org.apache.activemq.broker.BrokerService | main
2024-01-08 12:51:45,069 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2024-01-08 12:51:46,080 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2024-01-08 12:51:46,080 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2024-01-08 18:55:57,650 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2024-01-08 18:55:57,654 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2024-01-08 18:55:57,667 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | main
2024-01-08 18:55:57,667 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2024-01-08 18:55:57,703 | INFO  | Page File: C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2024-01-08 18:55:57,707 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | main
2024-01-08 18:55:57,708 | INFO  | Page File: C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2024-01-08 18:55:57,800 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2024-01-08 18:55:57,801 | INFO  | PListStore:[C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2024-01-08 18:55:57,801 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2024-01-08 18:55:57,801 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2024-01-08 18:55:57,942 | INFO  | Apache ActiveMQ 6.0.1 (localhost, ID:LAPTOP-L10PJ9D0-61882-1704736557807-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2024-01-08 18:55:58,002 | INFO  | Listening for connections at: tcp://LAPTOP-L10PJ9D0:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-08 18:55:58,003 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2024-01-08 18:55:58,005 | INFO  | Listening for connections at: amqp://LAPTOP-L10PJ9D0:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-08 18:55:58,005 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2024-01-08 18:55:58,007 | INFO  | Listening for connections at: stomp://LAPTOP-L10PJ9D0:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-08 18:55:58,007 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2024-01-08 18:55:58,009 | INFO  | Listening for connections at: mqtt://LAPTOP-L10PJ9D0:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-08 18:55:58,009 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2024-01-08 18:55:58,012 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2024-01-08 18:55:58,043 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2024-01-08 18:55:58,115 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@3ae126d1{/,null,STARTING} has uncovered HTTP methods for the following paths: [/] | org.eclipse.jetty.security.SecurityHandler | main
2024-01-08 18:55:58,167 | INFO  | Listening for connections at ws://LAPTOP-L10PJ9D0:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2024-01-08 18:55:58,167 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2024-01-08 18:55:58,167 | INFO  | Apache ActiveMQ 6.0.1 (localhost, ID:LAPTOP-L10PJ9D0-61882-1704736557807-0:1) started | org.apache.activemq.broker.BrokerService | main
2024-01-08 18:55:58,167 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2024-01-08 18:55:58,699 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2024-01-08 18:55:58,699 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2024-01-08 22:59:25,797 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2024-01-08 22:59:25,808 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2024-01-08 22:59:25,844 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | main
2024-01-08 22:59:25,845 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2024-01-08 22:59:25,911 | INFO  | Page File: C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2024-01-08 22:59:25,918 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | main
2024-01-08 22:59:25,924 | INFO  | Page File: C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2024-01-08 22:59:26,123 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2024-01-08 22:59:26,124 | INFO  | PListStore:[C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2024-01-08 22:59:26,124 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2024-01-08 22:59:26,124 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2024-01-08 22:59:26,273 | INFO  | Apache ActiveMQ 6.0.1 (localhost, ID:LAPTOP-L10PJ9D0-60785-1704751166134-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2024-01-08 22:59:26,367 | INFO  | Listening for connections at: tcp://LAPTOP-L10PJ9D0:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-08 22:59:26,368 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2024-01-08 22:59:26,371 | INFO  | Listening for connections at: amqp://LAPTOP-L10PJ9D0:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-08 22:59:26,372 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2024-01-08 22:59:26,375 | INFO  | Listening for connections at: stomp://LAPTOP-L10PJ9D0:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-08 22:59:26,376 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2024-01-08 22:59:26,379 | INFO  | Listening for connections at: mqtt://LAPTOP-L10PJ9D0:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2024-01-08 22:59:26,379 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2024-01-08 22:59:26,383 | INFO  | Starting Jetty server | org.apache.activemq.transport.WebTransportServerSupport | main
2024-01-08 22:59:26,451 | INFO  | Creating Jetty connector | org.apache.activemq.transport.WebTransportServerSupport | main
2024-01-08 22:59:26,595 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@43fda8d9{/,null,STARTING} has uncovered HTTP methods for the following paths: [/] | org.eclipse.jetty.security.SecurityHandler | main
2024-01-08 22:59:26,708 | INFO  | Listening for connections at ws://LAPTOP-L10PJ9D0:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2024-01-08 22:59:26,708 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2024-01-08 22:59:26,709 | INFO  | Apache ActiveMQ 6.0.1 (localhost, ID:LAPTOP-L10PJ9D0-60785-1704751166134-0:1) started | org.apache.activemq.broker.BrokerService | main
2024-01-08 22:59:26,709 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2024-01-08 22:59:27,865 | INFO  | ActiveMQ WebConsole available at http://127.0.0.1:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2024-01-08 22:59:27,865 | INFO  | ActiveMQ Jolokia REST API available at http://127.0.0.1:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2024-01-09 18:23:28,580 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2024-01-09 18:23:28,584 | INFO  | Starting Persistence Adapter: KahaDBPersistenceAdapter[C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\kahadb] | org.apache.activemq.broker.BrokerService | main
2024-01-09 18:23:28,602 | INFO  | Starting KahaDBStore | org.apache.activemq.store.kahadb.KahaDBStore | main
2024-01-09 18:23:28,602 | INFO  | Opening MessageDatabase | org.apache.activemq.store.kahadb.MessageDatabase | main
2024-01-09 18:23:28,642 | INFO  | Page File: C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\kahadb\db.data. Recovering pageFile free list due to prior unclean shutdown.. | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2024-01-09 18:23:28,645 | INFO  | KahaDB is version 7 | org.apache.activemq.store.kahadb.MessageDatabase | main
2024-01-09 18:23:28,649 | INFO  | Page File: C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\kahadb\db.data. Recovered pageFile free list of size: 0 | org.apache.activemq.store.kahadb.disk.page.PageFile | KahaDB Index Free Page Recovery
2024-01-09 18:23:28,754 | INFO  | Starting Temp Data Store | org.apache.activemq.broker.BrokerService | main
2024-01-09 18:23:28,754 | INFO  | PListStore:[C:\Users\mikac\OneDrive\Desktop\apache-activemq-6.0.1\bin\..\data\localhost\tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2024-01-09 18:23:28,754 | INFO  | Starting Job Scheduler Store | org.apache.activemq.broker.BrokerService | main
2024-01-09 18:23:28,754 | INFO  | Persistence Adapter successfully started | org.apache.activemq.broker.BrokerService | main
2024-01-09 18:23:28,892 | INFO  | Apache ActiveMQ 6.0.1 (localhost, ID:LAPTOP-L10PJ9D0-49261-1704821008760-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2024-01-09 18:23:28,958 | ERROR | Failed to start Apache ActiveMQ (localhost, ID:LAPTOP-L10PJ9D0-49261-1704821008760-0:1) | org.apache.activemq.broker.BrokerService | main
java.io.IOException: Transport Connector could not be registered in JMX: java.io.IOException: Failed to bind to server socket: tcp://0.0.0.0:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 due to: java.net.BindException: Address already in use: bind
	at org.apache.activemq.util.IOExceptionSupport.create(IOExceptionSupport.java:30)
	at org.apache.activemq.broker.BrokerService.registerConnectorMBean(BrokerService.java:2247)
	at org.apache.activemq.broker.BrokerService.startTransportConnector(BrokerService.java:2729)
	at org.apache.activemq.broker.BrokerService.startAllConnectors(BrokerService.java:2625)
	at org.apache.activemq.broker.BrokerService.doStartBroker(BrokerService.java:762)
	at org.apache.activemq.broker.BrokerService.startBroker(BrokerService.java:724)
	at org.apache.activemq.broker.BrokerService.start(BrokerService.java:622)
	at org.apache.activemq.xbean.XBeanBrokerService.afterPropertiesSet(XBeanBrokerService.java:73)
	at java.base/jdk.internal.reflect.DirectMethodHandleAccessor.invoke(DirectMethodHandleAccessor.java:104)
	at java.base/java.lang.reflect.Method.invoke(Method.java:578)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.invokeCustomInitMethod(AbstractAutowireCapableBeanFactory.java:1874)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.invokeInitMethods(AbstractAutowireCapableBeanFactory.java:1827)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1766)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:598)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:520)
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:325)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:323)
